Sbj,Acq,File,SSIM,PSNR,AES,TG,NGS,GE,IE,Score
11-11-2020,MID00370,flirt_tclmocos.nii.gz,0.9662703955920644,27.8335981161452,11.503517025682306,4914474.699963113,0.0006463524897570204,423.8413145818958,1413.762619764534,2
11-11-2020,MID00371,flirt_fnWMmoco.nii.gz,0.9595888960393436,25.952679826866564,9.89720644997635,3719212.2226484693,0.0006133205009843411,426.7033752971748,1261.1414705582006,2
11-11-2020,MID00371,flirt_fnmoco.nii.gz,0.9421956088934738,24.956356051801674,9.07827646642682,3056960.0122351535,0.0006575143530171123,425.40143216880733,1204.9654378765058,2
11-11-2020,MID00371,flirt_nomoco.nii.gz,0.9120174422908884,25.816223378091205,10.457723447905364,4300330.453223067,0.0006326080889669772,426.0223757806316,1402.1630546549386,1
11-11-2020,MID00371,flirt_ref.nii.gz,1.0,0.0,12.968480845495304,6003348.706160088,0.0006860795727539647,418.7551203451797,1410.976369456634,4
11-11-2020,MID00371,flirt_tclmoco.nii.gz,0.9514164836717671,26.96108723749475,11.886873259661595,5416509.1690151235,0.0006382701879917764,425.31828392264674,1459.0846198995214,2
11-11-2020,MID00371,flirt_tclmocos.nii.gz,0.9524289929658508,27.040176061098204,11.765725529569135,5227711.0493544815,0.0006452609595382964,424.8513182650137,1445.7815553760147,2
18-11-2020,MID00291,flirt_fnWMmoco.nii.gz,0.9994809522083364,42.03915488289982,12.083630569946923,5025461.271946349,0.0006503384588591226,414.6503317189886,1359.8818792021466,4
18-11-2020,MID00291,flirt_fnmoco.nii.gz,0.9994996563077444,42.043697159125706,12.086754564945336,5036516.535151835,0.0006507732432962773,414.5826521471498,1358.9467633678405,4
18-11-2020,MID00291,flirt_nomoco.nii.gz,1.0,0.0,12.423968019124532,5306239.177002487,0.0006469941219312917,414.8846417924318,1381.0896931226775,Not Found
18-11-2020,MID00291,flirt_ref.nii.gz,1.0,0.0,12.423968019124532,5306239.177002487,0.0006469941219312917,414.8846417924318,1381.0896931226775,4
