Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE,Score
20-11-2020,MID00308,flirt_tclmoco.nii.gz,0.7326898574829102,26.071557998657227,0.8672887086868286,0.003158820793032646,0.2735384404659271,0.008049576244604293,0.0007756601483619273,1.032338269896513e-07,1212.2127382573676,1228.9805908203125,3
20-11-2020,MID00308,flirt_tclmocos.nii.gz,0.7439951300621033,26.085786819458008,0.8602961897850037,0.003631326137110591,0.2624472975730896,0.00821520682413502,0.0009071712478843204,1.2201196036602184e-07,1215.0063720485596,1246.6175537109375,3
20-11-2020,MID00309,flirt_fnWMmoco.nii.gz,0.7301185131072998,26.70240020751953,0.8228151798248291,0.005105402320623398,0.2907102108001709,0.008410639842906471,0.0010233993005784128,1.3142211268530652e-07,1177.4911716494094,1193.9237060546875,2
20-11-2020,MID00309,flirt_fnmoco.nii.gz,0.7397661805152893,26.850914001464844,0.8299800157546997,0.004776427522301674,0.2746717929840088,0.008519311912600636,0.00118079753467766,1.5421329318182826e-07,1190.1265259238382,1194.5894775390625,2
20-11-2020,MID00309,flirt_nomoco.nii.gz,0.695205807685852,23.75632095336914,0.8346354365348816,0.004168979823589325,0.29010143876075745,0.008166172209314222,0.0015857623168023527,2.2053765129888576e-07,1191.409699641937,1196.4661865234375,1
20-11-2020,MID00309,flirt_ref.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.00900986382880079,0.0010495876113021526,1.362676970109746e-07,1249.6178741283206,1238.5911865234375,4
20-11-2020,MID00309,flirt_tclmoco.nii.gz,0.7182969450950623,26.36041831970215,0.8676648139953613,0.004754543304443359,0.3005959391593933,0.008168624746995205,0.0010920369936831527,1.4002458928292923e-07,1174.5519189640772,1200.55615234375,3
20-11-2020,MID00309,flirt_tclmocos.nii.gz,0.7266862392425537,26.426349639892578,0.8656619787216187,0.0042070443741977215,0.30324071645736694,0.008130169810139027,0.0010546511525743954,1.3586979361151687e-07,1174.0684396753695,1196.12060546875,3
23-02-2021,MID00296,flirt_fnWMmoco.nii.gz,0.9747155904769897,42.643280029296875,0.4980049729347229,0.7557973861694336,0.2934874892234802,0.009120963244658796,0.0010596924000860041,1.6416226897308114e-07,1248.8646284383876,1259.64208984375,4
23-02-2021,MID00296,flirt_fnmoco.nii.gz,0.9761230945587158,42.81964874267578,0.49808403849601746,0.7514413595199585,0.2931714653968811,0.009100045044159791,0.0010582571512474028,1.6383413327374328e-07,1248.3619037733167,1255.4951171875,4
23-02-2021,MID00296,flirt_nomoco.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009051447922390508,0.00015315661845922914,2.3940800620992807e-08,1249.4957197618685,1419.565185546875,Not Found
23-02-2021,MID00296,flirt_ref.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009051447922390508,0.00015315661845922914,2.3940800620992807e-08,1249.4957197618685,1419.565185546875,4
23-02-2021,MID00296,flirt_tclmoco.nii.gz,0.9185616970062256,33.00137710571289,0.5234065055847168,0.007786072790622711,0.2203010618686676,0.009096374722703096,0.0002762818209347754,4.392701831386121e-08,1231.4543344884723,1280.0987548828125,3
23-02-2021,MID00296,flirt_tclmocos.nii.gz,0.913790762424469,34.666690826416016,0.5541881322860718,0.060278963297605515,0.19663134217262268,0.009029846627121644,0.0007973085887006577,1.28960944319926e-07,1231.3658213807178,1245.0323486328125,4
23-02-2021,MID00297,flirt_fnWMmoco.nii.gz,0.6041768193244934,25.267433166503906,0.5812440514564514,0.0057084341533482075,0.34057506918907166,0.008934548265064767,0.0015929930209926712,2.3381251509867475e-07,1106.3275817804156,1165.7733154296875,2
23-02-2021,MID00297,flirt_fnmoco.nii.gz,0.6041791439056396,25.300277709960938,0.5774968862533569,0.005716635379940271,0.3442903161048889,0.008843926465241443,0.0015953741650850443,2.3717949442357886e-07,1109.1432851871145,1171.1864013671875,2
23-02-2021,MID00297,flirt_nomoco.nii.gz,0.6728980541229248,26.513504028320312,0.5946136713027954,0.006287070456892252,0.2976859211921692,0.009066424333021253,0.0018990125074253542,3.10854232207679e-07,1114.7560644424268,1175.241455078125,2
23-02-2021,MID00297,flirt_ref.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009051447922390508,0.00015315661845922914,2.3940800620992807e-08,1249.4957197618685,1419.565185546875,5
23-02-2021,MID00297,flirt_tclmoco.nii.gz,0.5773151516914368,24.039047241210938,0.6416851878166199,0.008029935881495476,0.3653867244720459,0.008812505407556334,0.0017481977235150542,2.3662460509557283e-07,1109.942308477866,1169.31298828125,2
23-02-2021,MID00297,flirt_tclmocos.nii.gz,0.5764584541320801,24.03334617614746,0.5896874070167542,0.006531075108796358,0.36763107776641846,0.008729964120651145,0.0016389568284204863,2.2019659214022146e-07,1104.0421047014547,1161.767333984375,2
23-02-2021,MID00299,flirt_fnWMmoco.nii.gz,0.5417128205299377,24.425670623779297,0.613381028175354,0.011468411423265934,0.3663507401943207,0.00899836123392414,0.004050949467631798,5.728630358976039e-07,1053.6387285354128,1153.614990234375,2
