Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE,Score
02-12-2020,MID00234,flirt_fnWMmoco.nii.gz,0.9994576573371887,42.3493341500769,0.999580442905426,0.9097854495048523,0.0011647175997495651,0.014160839216434963,4.136978771516255,0.0007993991872513252,370.52320068320273,509.3983459472656,4
02-12-2020,MID00234,flirt_fnmoco.nii.gz,0.9994666576385498,42.387376924342064,0.9995840191841125,0.910008430480957,0.001123998430557549,0.014160426578158735,4.136241292122221,0.0007994465853199016,370.5141842574757,509.4085998535156,4
02-12-2020,MID00234,flirt_nomoco.nii.gz,1.0,0.0,1.0,1.0,0.0,0.014116249493432232,4.14137698312188,0.0007959436622842094,371.3304208911018,509.6620178222656,Not Found
02-12-2020,MID00234,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.014116249493432232,4.14137698312188,0.0007959436622842094,371.3304208911018,509.6620178222656,4
02-12-2020,MID00234,flirt_tclmoco.nii.gz,0.9971358776092529,33.93734770379287,0.9975654482841492,0.7716272473335266,0.006128052715212107,0.013955262926623871,4.021717861410268,0.0007918195866785275,372.5133846825141,510.815673828125,4
02-12-2020,MID00234,flirt_tclmocos.nii.gz,0.9973397254943848,34.20956057181689,0.9977549910545349,0.7791407704353333,0.005704962648451328,0.01396211996531234,4.024651102070642,0.0007924823287862922,372.3421255613183,510.703857421875,4
02-12-2020,MID00235,flirt_fnWMmoco.nii.gz,0.9843225479125977,28.356201914562845,0.9904186725616455,0.5835425853729248,0.03418007865548134,0.013767506716673285,3.9594802314244664,0.0007745401325539521,377.6971471639728,513.6991577148438,3
02-12-2020,MID00235,flirt_fnmoco.nii.gz,0.9841079115867615,28.391780219294652,0.9903149604797363,0.5822005271911621,0.034683145582675934,0.013797205046243998,3.9623568914418046,0.0007735785651485298,377.90675152113374,513.5642700195312,3
02-12-2020,MID00235,flirt_nomoco.nii.gz,0.9800859689712524,26.625983379726943,0.9877974987030029,0.5381090044975281,0.04427752271294594,0.013559287415417603,3.845941219442782,0.0007656792047328184,379.97810405034346,514.6636352539062,3
02-12-2020,MID00235,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.014116249493432232,4.14137698312188,0.0007959436622842094,371.3304208911018,509.6620178222656,4
02-12-2020,MID00235,flirt_tclmoco.nii.gz,0.9850881099700928,28.13691072961502,0.9906147122383118,0.5838871598243713,0.03243304044008255,0.013534923926144367,3.9042741285438787,0.0007693238159146701,378.9272000050358,514.0933837890625,3
02-12-2020,MID00235,flirt_tclmocos.nii.gz,0.9853783845901489,28.108121484069674,0.9908319115638733,0.5875347852706909,0.03213416412472725,0.01349624412399941,3.8902092587438184,0.0007705258392739268,378.5868786961729,514.191162109375,3
02-12-2020,MID00237,flirt_fnWMmoco.nii.gz,0.9707764387130737,24.75823644447448,0.983521044254303,0.48830243945121765,0.05667949095368385,0.01356857802890299,3.73690095655645,0.0007569357517839872,382.8607799330189,518.53173828125,2
02-12-2020,MID00237,flirt_fnmoco.nii.gz,0.970785915851593,24.78788876405329,0.9835003614425659,0.48827558755874634,0.05655084177851677,0.013571963802892687,3.7393612485922207,0.0007573471789699759,382.77691667795335,518.4328002929688,2
02-12-2020,MID00237,flirt_nomoco.nii.gz,0.9692412614822388,24.502950074359713,0.9827744364738464,0.47759318351745605,0.058753851801157,0.01368896982256689,3.7867106538750614,0.0007553176065376934,383.2129106508495,518.14404296875,2
02-12-2020,MID00237,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.014116249493432232,4.14137698312188,0.0007959436622842094,371.3304208911018,509.6620178222656,5
02-12-2020,MID00237,flirt_tclmoco.nii.gz,0.9706647992134094,25.15376395245729,0.9830396771430969,0.4757675230503082,0.05728350579738617,0.013326643903522017,3.6654069621208465,0.000746840011774535,385.2107712011835,518.2362670898438,2
02-12-2020,MID00237,flirt_tclmocos.nii.gz,0.9705931544303894,25.088766501147898,0.9829891920089722,0.475847989320755,0.05696872994303703,0.013331403775411912,3.6762069550030563,0.0007465446525661555,385.2807774744914,518.266357421875,2
11-11-2020,MID00367,flirt_fnWMmoco.nii.gz,0.9989975094795227,38.57014743294995,0.9993018507957458,0.8453820943832397,0.002451407490298152,0.016090379829764,5.785224991494472,0.0008246818879696599,371.770871499378,487.3505554199219,4
