Sbj,Acq,File,SSIM,PSNR,AES,TG,NGS,GE,IE,Score
02-12-2020,MID00237,flirt_ref.nii.gz,1.0,0.0,0.05791753364460558,122.27033104387138,0.000578383444778346,393.86913032779256,545.562991449484,5
02-12-2020,MID00237,flirt_fnmoco.nii.gz,0.9722773256650252,31.49018922465411,0.04927435479773365,96.7613037679134,0.0005451443671638163,400.0075010847448,556.1321293763851,2
02-12-2020,MID00237,flirt_fnWMmoco.nii.gz,0.9722694916660555,31.546059642015866,0.04902292457986864,96.26369270290971,0.0005435335930650991,400.8469055022123,556.4674363646315,2
11-11-2020,MID00367,flirt_tclmoco.nii.gz,0.9861888585412862,31.16546025790129,0.0479976659693458,82.4302912487962,0.000666139721216948,422.79014388659454,526.6314344849629,3
11-11-2020,MID00367,flirt_tclmocos.nii.gz,0.9866869513037132,31.188873902736006,0.04840778513977742,79.4143310235553,0.0006729146792100353,421.4811219307802,527.1403780155626,3
11-11-2020,MID00367,flirt_nomoco.nii.gz,1.0,0.0,0.05223416046765612,93.69819881136213,0.0006860795727539647,418.7551203451797,523.5916386620835,Not Found
11-11-2020,MID00367,flirt_ref.nii.gz,1.0,0.0,0.05223416046765612,93.69819881136213,0.0006860795727539647,418.7551203451797,523.5916386620835,4
11-11-2020,MID00367,flirt_fnmoco.nii.gz,0.9989630265193146,43.93709010255313,0.05193704102071178,93.16892369568832,0.0006907416323586888,418.67081136504896,523.6174137349767,4
11-11-2020,MID00367,flirt_fnWMmoco.nii.gz,0.998933844967195,43.68742737457442,0.0519489123650783,93.29519434449035,0.0006918393692704227,418.85278984253955,523.6247985536609,4
11-11-2020,MID00370,flirt_tclmoco.nii.gz,0.9634658420549106,25.516183639938028,0.045647851610324836,76.27208835023598,0.0006464448213550466,424.14543608310737,530.8280689966789,2
11-11-2020,MID00370,flirt_tclmocos.nii.gz,0.964200401698149,25.629596085752087,0.045665056323377126,75.78693400208032,0.0006463524897570213,423.84131458189586,530.8409065369557,2
11-11-2020,MID00370,flirt_nomoco.nii.gz,0.921181841346591,25.208091087952806,0.043250668561689874,74.20292990200412,0.0006273211408734869,428.1885277266903,533.1268501267771,1
11-11-2020,MID00370,flirt_ref.nii.gz,1.0,0.0,0.05223416046765612,93.69819881136213,0.0006860795727539647,418.7551203451797,523.5916386620835,5
11-11-2020,MID00370,flirt_fnmoco.nii.gz,0.9531468750975175,26.719467366418105,0.04573554078724931,76.4302897591043,0.0006488941349342725,424.4967251298991,531.3500034317991,2
11-11-2020,MID00370,flirt_fnWMmoco.nii.gz,0.9644234588409089,27.47927164192932,0.04613808333578881,78.30440765972605,0.0006520462629752624,424.93546219337225,530.9613937234005,2
11-11-2020,MID00371,flirt_tclmoco.nii.gz,0.9497065857872633,24.62147965562608,0.044814603895800956,76.80315967910141,0.0006382701879917766,425.3182839226467,532.2179307568547,2
11-11-2020,MID00371,flirt_tclmocos.nii.gz,0.9504560921089181,24.65373503227625,0.04512008857846573,76.42599080654044,0.0006452609595382946,424.8513182650137,532.2855378542585,2
11-11-2020,MID00371,flirt_nomoco.nii.gz,0.9095622983279984,23.36024895843312,0.042134343690400984,69.38990466779619,0.0006326080889669753,426.0223757806316,534.1730077250265,1
11-11-2020,MID00371,flirt_ref.nii.gz,1.0,0.0,0.05223416046765612,93.69819881136213,0.0006860795727539647,418.7551203451797,523.5916386620835,4
11-11-2020,MID00371,flirt_fnmoco.nii.gz,0.944115247590332,25.61247514974182,0.04468358332644989,73.62186242519752,0.0006575143530171116,425.40143216880733,532.0967483555886,2
11-11-2020,MID00371,flirt_fnWMmoco.nii.gz,0.9603312671367026,26.593689451541994,0.045857725814601145,79.38255531569747,0.000613320500984341,426.7033752971748,531.0283014477222,2
18-11-2020,MID00291,flirt_tclmoco.nii.gz,0.9878924170065485,31.440374884782525,0.04712859695414783,78.3856995194119,0.000646941129350074,419.86377572324614,528.8043037809157,3
18-11-2020,MID00291,flirt_tclmocos.nii.gz,0.9900941753482116,32.03945669020727,0.04971685790004778,85.96181592859116,0.0006242035367204258,419.41316266081014,527.0259856722357,3
18-11-2020,MID00291,flirt_nomoco.nii.gz,1.0,0.0,0.05155520470858045,89.81394136154967,0.0006469941219312917,414.8846417924318,524.6353619647966,Not Found
18-11-2020,MID00291,flirt_ref.nii.gz,1.0,0.0,0.05155520470858045,89.81394136154967,0.0006469941219312917,414.8846417924318,524.6353619647966,4
18-11-2020,MID00291,flirt_fnmoco.nii.gz,0.999611853743104,47.37980964932505,0.051221807684128935,89.01951856223593,0.0006507732432962758,414.5826521471498,524.8851164756488,4
18-11-2020,MID00291,flirt_fnWMmoco.nii.gz,0.9995914128476233,46.497031615188945,0.051227109847800475,88.72165737371908,0.0006503384588591224,414.6503317189886,524.9811076923664,4
18-11-2020,MID00294,flirt_tclmoco.nii.gz,0.9575830069996443,25.821365897614182,0.04285936643050222,73.3574209123978,0.0005913617989138696,426.52794951334977,532.5219587952945,2
18-11-2020,MID00294,flirt_tclmocos.nii.gz,0.9610702074230943,26.24256371381356,0.043623215266433445,73.23286734130761,0.0006045327422043397,424.774593898832,532.0757067240137,2
