Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE
23-11-2020,MID00385,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.01091252831714525,3.314655724913821,0.000493327421960271,448.1641314179352,582.6256103515625
23-11-2020,MID00385,flirt_fnmoco.nii.gz,0.961521327495575,24.901268767732677,0.9801373481750488,0.3679444193840027,0.061823099851608276,0.010441750515223709,2.88629927404702,0.0004654934693133598,452.85669133864144,586.4152221679688
23-11-2020,MID00385,flirt_fnWMmoco.nii.gz,0.9624961018562317,24.970080218812885,0.9803217649459839,0.3714076578617096,0.061558060348033905,0.0104861465690043,2.892719647448416,0.0004716835873125511,452.86546127269764,586.385009765625
23-11-2020,MID00387,flirt_tclmoco.nii.gz,0.9737051129341125,25.11457247421946,0.9843564033508301,0.40923210978507996,0.04645203799009323,0.01033110324610919,2.9105233337199534,0.00048575317800854796,450.7511918276819,585.1198120117188
23-11-2020,MID00387,flirt_tclmocos.nii.gz,0.9740433096885681,25.105711546973588,0.9847371578216553,0.4106699526309967,0.0426909402012825,0.010306849774631576,2.905598502194248,0.0004834046211554984,450.55001628846424,585.1751708984375
23-11-2020,MID00387,flirt_nomoco.nii.gz,0.940426230430603,21.06099299114775,0.9659040570259094,0.28721898794174194,0.08189903199672699,0.010556524563972583,2.7551871924998688,0.0005126080862672555,444.7156851445601,587.5869140625
23-11-2020,MID00387,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.01091252831714525,3.314655724913821,0.000493327421960271,448.1641314179352,582.6256103515625
23-11-2020,MID00387,flirt_fnmoco.nii.gz,0.964911937713623,24.77902998190276,0.9775785207748413,0.36560332775115967,0.0664878562092781,0.010349769159667819,2.6756348499398666,0.0005087077202675368,451.80258249931916,586.2197265625
23-11-2020,MID00387,flirt_fnWMmoco.nii.gz,0.9723660349845886,25.94549401750242,0.982902467250824,0.40134769678115845,0.05229940637946129,0.010165695879217599,2.7070512352537333,0.0005031857935672172,449.8107363059674,585.8360595703125
23-11-2020,MID00388,flirt_tclmoco.nii.gz,0.9394512176513672,20.91342005631042,0.9682689905166626,0.2850342392921448,0.08154670894145966,0.010069325416161595,2.6095976000590215,0.000443687025128442,456.97923306297366,587.451171875
23-11-2020,MID00388,flirt_tclmocos.nii.gz,0.9406694173812866,21.18249352356624,0.9679630398750305,0.28687959909439087,0.07986640185117722,0.010013994658464769,2.568830507780131,0.00044411460081240136,456.39136668604186,587.54150390625
23-11-2020,MID00388,flirt_nomoco.nii.gz,0.8694964647293091,16.566613753647957,0.9464715123176575,0.16768918931484222,0.11049338430166245,0.010761895386456527,2.767920263173225,0.0004459735018183811,429.66420324169735,588.3883056640625
23-11-2020,MID00388,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.01091252831714525,3.314655724913821,0.000493327421960271,448.1641314179352,582.6256103515625
23-11-2020,MID00388,flirt_fnmoco.nii.gz,0.9261889457702637,21.132653747517345,0.9628483653068542,0.2521499991416931,0.09411010891199112,0.010584545794747099,2.5952550509866317,0.0004868576799083828,446.7554633880842,588.5692749023438
23-11-2020,MID00388,flirt_fnWMmoco.nii.gz,0.94913250207901,22.2948042671046,0.9729796648025513,0.3076995611190796,0.07644205540418625,0.010498119904090138,2.6883286678881295,0.0004590783719315869,456.4632832989859,587.4521484375
25-02-2021,MID00473,flirt_tclmoco.nii.gz,0.9922045469284058,30.31721860202673,0.9942837357521057,0.5554344654083252,0.01913450099527836,0.012215546617958428,3.701584371273765,0.0006027525720808275,409.72254608980995,551.48974609375
25-02-2021,MID00473,flirt_tclmocos.nii.gz,0.9921780824661255,29.271472602532302,0.99357670545578,0.5332857966423035,0.018093042075634003,0.011993414884123192,3.7588953739523414,0.0005921799721339816,410.5057603662723,551.7000732421875
25-02-2021,MID00473,flirt_nomoco.nii.gz,1.0,0.0,1.0,1.0,0.0,0.012620728992916783,4.001710851021025,0.0006144615648856803,408.56678692778723,549.9564819335938
25-02-2021,MID00473,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.012620728992916783,4.001710851021025,0.0006144615648856803,408.56678692778723,549.9564819335938
25-02-2021,MID00473,flirt_fnmoco.nii.gz,0.9988296031951904,38.205697836137425,0.9989198446273804,0.7461937069892883,0.0027065533213317394,0.012722507156044043,3.9554330008478447,0.0006211140891197373,407.93197268339804,550.1689453125
25-02-2021,MID00473,flirt_fnWMmoco.nii.gz,0.9988030791282654,37.568447528153456,0.9989039897918701,0.7324792146682739,0.003034695517271757,0.012515069827988723,3.963391003079846,0.0006211921132051274,407.55119177165545,550.391845703125
25-02-2021,MID00475,flirt_tclmoco.nii.gz,0.932142436504364,20.06869415177906,0.9662066102027893,0.2553778290748596,0.09050677716732025,0.010864060521919409,3.1570394824298544,0.0005215541013187495,430.7544482022328,554.61474609375
25-02-2021,MID00475,flirt_tclmocos.nii.gz,0.9341967701911926,20.03591731679642,0.9669070839881897,0.260918527841568,0.08801980316638947,0.01080443048872943,3.042958187526901,0.0005204540244195463,430.37383702573015,554.7476806640625
